EXPERIMENTO_ID,CENARIO,REPETICAO,QUERY_ID,EXECUTION_STATUS,WAREHOUSE_SIZE,TOTAL_ELAPSED_TIME,EXECUTION_TIME,BYTES_SCANNED,ROWS_PRODUCED,QUERY_TEXT,PARTITIONS_SCANNED,PARTITIONS_TOTAL
E6,normalizado,35,01bdc8b3-0001-2f91-0001-f31a0005c79e,SUCCESS,Small,44448,43413,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,36,01bdc8b4-0001-2f91-0001-f31a0005c7a6,SUCCESS,Small,47319,41747,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,37,01bdc8b5-0001-2f90-0001-f31a0005d766,SUCCESS,Small,43918,43304,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,38,01bdc8b6-0001-2f82-0001-f31a0005e0de,SUCCESS,Small,52725,51979,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,39,01bdc8b7-0001-2f82-0001-f31a0005e0e2,SUCCESS,Small,44801,44320,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,40,01bdc8b8-0001-2f90-0001-f31a0005d772,SUCCESS,Small,42867,42344,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,41,01bdc8b8-0001-2f91-0001-f31a0005c7ae,SUCCESS,Small,47305,46670,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,42,01bdc8b9-0001-2f82-0001-f31a0005e0ee,SUCCESS,Small,43792,43203,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,43,01bdc8ba-0001-2f90-0001-f31a0005d776,SUCCESS,Small,43034,42377,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,44,01bdc8bb-0001-2f82-0001-f31a0005e0f6,SUCCESS,Small,43302,42808,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,45,01bdc8bb-0001-2f92-0001-f31a0005b72a,SUCCESS,Small,44409,43337,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,46,01bdc8bc-0001-2f91-0001-f31a0005c7be,SUCCESS,Small,49006,48493,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,47,01bdc8bd-0001-2f92-0001-f31a0005b72e,SUCCESS,Small,45672,45066,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,48,01bdc8be-0001-2f92-0001-f31a0005b732,SUCCESS,Small,50011,49440,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,49,01bdc8bf-0001-2f90-0001-f31a0005d78e,SUCCESS,Small,42400,41812,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,50,01bdc8c0-0001-2f90-0001-f31a0005d792,SUCCESS,Small,42671,42034,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,51,01bdc8c0-0001-2f92-0001-f31a0005b73e,SUCCESS,Small,44849,44214,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,52,01bdc8c1-0001-2f90-0001-f31a0005d79e,SUCCESS,Small,43997,43311,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,53,01bdc8c2-0001-2f90-0001-f31a0005d7a2,SUCCESS,Small,47943,47349,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,54,01bdc8c3-0001-2f92-0001-f31a0005b746,SUCCESS,Small,48179,47600,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,55,01bdc8c4-0001-2f90-0001-f31a0005d7ae,SUCCESS,Small,44578,44059,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,56,01bdc8c4-0001-2f90-0001-f31a0005d7b2,SUCCESS,Small,47448,46798,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,57,01bdc8c5-0001-2f82-0001-f31a0005e116,SUCCESS,Small,45111,44584,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,58,01bdc8c6-0001-2f90-0001-f31a0005d7e2,SUCCESS,Small,48147,47365,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E6,normalizado,59,01bdc8c7-0001-2f92-0001-f31a0005b752,SUCCESS,Small,43004,42147,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E1,desnormalizado,1,01bdc8c8-0001-2f82-0001-f31a0005e122,SUCCESS,Small,955,584,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E6,normalizado,60,01bdc8c8-0001-2f91-0001-f31a0005c7d6,SUCCESS,Small,46935,46196,1967085376,5568,"SELECT
    r.nm_regiao AS regiao,
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
JOIN
    normalizado_regioes AS r ON ST_Contains(r.geometry, m.geometry)
GROUP BY
    r.nm_regiao, e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",218,218
E1,desnormalizado,2,01bdc8c9-0001-2f82-0001-f31a0005e12a,SUCCESS,Small,1006,604,45889152,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,3,01bdc8c9-0001-2f90-0001-f31a0005d7f2,SUCCESS,Small,1728,1246,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,4,01bdc8c9-0001-2f90-0001-f31a0005d7f6,SUCCESS,Small,1113,715,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,5,01bdc8c9-0001-2f90-0001-f31a0005d7fa,SUCCESS,Small,907,515,45659776,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,6,01bdc8c9-0001-2f90-0001-f31a0005d806,SUCCESS,Small,849,449,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,7,01bdc8c9-0001-2f90-0001-f31a0005d80a,SUCCESS,Small,737,368,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,8,01bdc8c9-0001-2f91-0001-f31a0005c7ee,SUCCESS,Small,1153,760,45790848,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,9,01bdc8c9-0001-2f91-0001-f31a0005c7f2,SUCCESS,Small,1151,762,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,10,01bdc8c9-0001-2f91-0001-f31a0005c7f6,SUCCESS,Small,924,356,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,11,01bdc8c9-0001-2f91-0001-f31a0005c7fe,SUCCESS,Small,1122,725,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,12,01bdc8c9-0001-2f91-0001-f31a0005c802,SUCCESS,Small,777,420,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,13,01bdc8c9-0001-2f91-0001-f31a0005c80a,SUCCESS,Small,1114,690,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,14,01bdc8c9-0001-2f92-0001-f31a0005b75a,SUCCESS,Small,1849,1197,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,15,01bdc8c9-0001-2f92-0001-f31a0005b77a,SUCCESS,Small,667,300,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,16,01bdc8c9-0001-2f92-0001-f31a0005b792,SUCCESS,Small,813,410,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,17,01bdc8ca-0001-2f82-0001-f31a0005e14e,SUCCESS,Small,1124,754,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,18,01bdc8ca-0001-2f82-0001-f31a0005e15e,SUCCESS,Small,713,387,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,19,01bdc8ca-0001-2f82-0001-f31a0005e172,SUCCESS,Small,766,434,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,20,01bdc8ca-0001-2f90-0001-f31a0005d81a,SUCCESS,Small,1058,696,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,21,01bdc8ca-0001-2f90-0001-f31a0005d82a,SUCCESS,Small,751,303,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,22,01bdc8ca-0001-2f91-0001-f31a0005c80e,SUCCESS,Small,650,321,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,23,01bdc8ca-0001-2f91-0001-f31a0005c816,SUCCESS,Small,707,317,45725312,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,24,01bdc8ca-0001-2f91-0001-f31a0005c81a,SUCCESS,Small,1089,686,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,25,01bdc8ca-0001-2f91-0001-f31a0005c81e,SUCCESS,Small,1096,734,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,26,01bdc8ca-0001-2f91-0001-f31a0005c82a,SUCCESS,Small,690,320,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,27,01bdc8ca-0001-2f91-0001-f31a0005c82e,SUCCESS,Small,699,320,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,28,01bdc8ca-0001-2f91-0001-f31a0005c832,SUCCESS,Small,1089,743,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,29,01bdc8ca-0001-2f91-0001-f31a0005c83e,SUCCESS,Small,1068,697,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,30,01bdc8ca-0001-2f92-0001-f31a0005b7ae,SUCCESS,Small,880,430,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
E1,desnormalizado,31,01bdc8ca-0001-2f92-0001-f31a0005b7c2,SUCCESS,Small,1119,756,45627008,5297,"SELECT
    nome_municipio AS cidade,
    COUNT(id_face_logradouro) AS quantidade_logradouros
FROM
    desnormalizado_tabelao
GROUP BY
    nome_municipio
ORDER BY
    quantidade_logradouros DESC;",166,166
